Kod;Grupy towarów i usług;Rok;Wartosc;Jednostka miary
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2008;17,8;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2009;18,1;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2010;18,3;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2011;19,4;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2012;18,8;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2013;17,9;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2014;17,4;%
3060000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2015;16,8;%
3180000000;ogółem;1998;407,17;zł
3180000000;ogółem;1999;471,78;zł
3180000000;ogółem;2000;507,07;zł
3180000000;ogółem;2001;524,58;zł
3180000000;ogółem;2002;535,88;zł
3180000000;ogółem;2003;590,5;zł
3180000000;ogółem;2004;599,75;zł
3180000000;ogółem;2005;589,27;zł
3180000000;ogółem;2006;624,34;zł
3180000000;ogółem;2007;659,82;zł
3180000000;ogółem;2008;742,66;zł
3180000000;ogółem;2009;783,78;zł
3180000000;ogółem;2010;820;zł
3180000000;ogółem;2011;843;zł
3180000000;ogółem;2012;842,39;zł
3180000000;ogółem;2013;874,66;zł
3180000000;ogółem;2014;900,95;zł
3180000000;ogółem;2015;922,32;zł
3180000000;towary i usługi konsumpcyjne;1998;391,7;zł
3180000000;towary i usługi konsumpcyjne;1999;453,53;zł
3180000000;towary i usługi konsumpcyjne;2000;489,77;zł
3180000000;towary i usługi konsumpcyjne;2001;497,41;zł
3180000000;towary i usługi konsumpcyjne;2002;509,02;zł
3180000000;towary i usługi konsumpcyjne;2003;562,31;zł
3180000000;towary i usługi konsumpcyjne;2004;571,8;zł
3180000000;towary i usługi konsumpcyjne;2005;560,96;zł
3180000000;towary i usługi konsumpcyjne;2006;593,16;zł
3180000000;towary i usługi konsumpcyjne;2007;627,54;zł
3180000000;towary i usługi konsumpcyjne;2008;705,53;zł
3180000000;towary i usługi konsumpcyjne;2009;744,72;zł
3180000000;towary i usługi konsumpcyjne;2010;778,76;zł
3180000000;towary i usługi konsumpcyjne;2011;806,53;zł
3180000000;towary i usługi konsumpcyjne;2012;805,12;zł
3180000000;towary i usługi konsumpcyjne;2013;833,32;zł
3180000000;towary i usługi konsumpcyjne;2014;857,86;zł
3180000000;towary i usługi konsumpcyjne;2015;874,34;zł
3180000000;żywność i napoje bezalkoholowe;1998;;zł
3180000000;żywność i napoje bezalkoholowe;1999;156,71;zł
3180000000;żywność i napoje bezalkoholowe;2000;171,81;zł
3180000000;żywność i napoje bezalkoholowe;2001;174,33;zł
3180000000;żywność i napoje bezalkoholowe;2002;175,16;zł
3180000000;żywność i napoje bezalkoholowe;2003;178,24;zł
3180000000;żywność i napoje bezalkoholowe;2004;184,32;zł
3180000000;żywność i napoje bezalkoholowe;2005;179,88;zł
3180000000;żywność i napoje bezalkoholowe;2006;183,5;zł
3180000000;żywność i napoje bezalkoholowe;2007;196,42;zł
3180000000;żywność i napoje bezalkoholowe;2008;212,57;zł
3180000000;żywność i napoje bezalkoholowe;2009;221,11;zł
3180000000;żywność i napoje bezalkoholowe;2010;228,29;zł
3180000000;żywność i napoje bezalkoholowe;2011;234,79;zł
3180000000;żywność i napoje bezalkoholowe;2012;242,31;zł
3180000000;żywność i napoje bezalkoholowe;2013;244,01;zł
3180000000;żywność i napoje bezalkoholowe;2014;245,62;zł
3180000000;żywność i napoje bezalkoholowe;2015;244,02;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;1998;;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;1999;12,13;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2000;12,02;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2001;11,7;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2002;13,25;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2003;13,19;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2004;12,01;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2005;12,31;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2006;13,37;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2007;14,5;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2008;14,82;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2009;16,12;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2010;18,12;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2011;19,41;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2012;20,63;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2013;19,24;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2014;19,75;zł
3180000000;napoje alkoholowe i wyroby tytoniowe;2015;19,11;zł
3180000000;odzież i obuwie;1998;;zł
3180000000;odzież i obuwie;1999;31,63;zł
3180000000;odzież i obuwie;2000;30,7;zł
3180000000;odzież i obuwie;2001;30,96;zł
3180000000;odzież i obuwie;2002;32,31;zł
3180000000;odzież i obuwie;2003;31,63;zł
3180000000;odzież i obuwie;2004;32,48;zł
3180000000;odzież i obuwie;2005;32,1;zł
3180000000;odzież i obuwie;2006;32,14;zł
3180000000;odzież i obuwie;2007;40,8;zł
3180000000;odzież i obuwie;2008;42,49;zł
3180000000;odzież i obuwie;2009;41,06;zł
3180000000;odzież i obuwie;2010;44;zł
3180000000;odzież i obuwie;2011;41,51;zł
3180000000;odzież i obuwie;2012;43,16;zł
3180000000;odzież i obuwie;2013;44,08;zł
3180000000;odzież i obuwie;2014;51,98;zł
3180000000;odzież i obuwie;2015;56,89;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;1998;;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;1999;71,52;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2000;81,88;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2001;82,01;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2002;89,66;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2003;108,38;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2004;111,66;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2005;109,62;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2006;113,44;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2007;110,66;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2008;125,53;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2009;140,48;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2010;143,29;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2011;157,49;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2012;164,97;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2013;168,07;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2014;160,87;zł
3180000000;użytkowanie mieszkania lub domu i nośniki energii;2015;170,27;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1998;;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1999;29,21;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2000;28,61;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2001;25,48;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2002;27,72;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2003;29,42;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2004;28,23;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2005;29,49;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2006;35,31;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2007;39,39;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2008;40,18;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2009;42,69;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2010;46;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2011;41,99;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2012;39,83;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2013;40,71;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2014;41,21;zł
3180000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2015;48,34;zł
3180000000;zdrowie;1998;;zł
3180000000;zdrowie;1999;21,23;zł
3180000000;zdrowie;2000;24,48;zł
3180000000;zdrowie;2001;25,92;zł
3180000000;zdrowie;2002;26,16;zł
3180000000;zdrowie;2003;33,13;zł
3180000000;zdrowie;2004;34,14;zł
3180000000;zdrowie;2005;31,87;zł
3180000000;zdrowie;2006;34,1;zł
3180000000;zdrowie;2007;33,94;zł
3180000000;zdrowie;2008;38,21;zł
3180000000;zdrowie;2009;38,92;zł
3180000000;zdrowie;2010;41,78;zł
3180000000;zdrowie;2011;40,1;zł
3180000000;zdrowie;2012;40,89;zł
3180000000;zdrowie;2013;43,91;zł
3180000000;zdrowie;2014;45,65;zł
3180000000;zdrowie;2015;48,18;zł
3180000000;transport;1998;;zł
3180000000;transport;1999;52,48;zł
3180000000;transport;2000;54,87;zł
3180000000;transport;2001;54,82;zł
3180000000;transport;2002;47,49;zł
3180000000;transport;2003;59,04;zł
3180000000;transport;2004;57,27;zł
3180000000;transport;2005;49,5;zł
3180000000;transport;2006;59,54;zł
3180000000;transport;2007;61,97;zł
3180000000;transport;2008;75,43;zł
3180000000;transport;2009;81,62;zł
3180000000;transport;2010;85,68;zł
3180000000;transport;2011;92,54;zł
3180000000;transport;2012;77,51;zł
3180000000;transport;2013;89,03;zł
3180000000;transport;2014;86,51;zł
3180000000;transport;2015;86,34;zł
3180000000;łączność;1998;;zł
3180000000;łączność;1999;12,17;zł
3180000000;łączność;2000;14,53;zł
3180000000;łączność;2001;18,94;zł
3180000000;łączność;2002;21,8;zł
3180000000;łączność;2003;24,25;zł
3180000000;łączność;2004;23,73;zł
3180000000;łączność;2005;29,53;zł
3180000000;łączność;2006;29,33;zł
3180000000;łączność;2007;30,04;zł
3180000000;łączność;2008;32,76;zł
3180000000;łączność;2009;32,84;zł
3180000000;łączność;2010;32,33;zł
3180000000;łączność;2011;32,67;zł
3180000000;łączność;2012;33,08;zł
3180000000;łączność;2013;41,9;zł
3180000000;łączność;2014;42,53;zł
3180000000;łączność;2015;43,7;zł
3180000000;rekreacja i kultura;1998;;zł
3180000000;rekreacja i kultura;1999;29,94;zł
3180000000;rekreacja i kultura;2000;30,45;zł
3180000000;rekreacja i kultura;2001;27,32;zł
3180000000;rekreacja i kultura;2002;30,9;zł
3180000000;rekreacja i kultura;2003;35,16;zł
3180000000;rekreacja i kultura;2004;35,57;zł
3180000000;rekreacja i kultura;2005;34,44;zł
3180000000;rekreacja i kultura;2006;36,81;zł
3180000000;rekreacja i kultura;2007;41,21;zł
3180000000;rekreacja i kultura;2008;48,55;zł
3180000000;rekreacja i kultura;2009;50,77;zł
3180000000;rekreacja i kultura;2010;54,87;zł
3180000000;rekreacja i kultura;2011;56,4;zł
3180000000;rekreacja i kultura;2012;59,34;zł
3180000000;rekreacja i kultura;2013;49,81;zł
3180000000;rekreacja i kultura;2014;53,71;zł
3180000000;rekreacja i kultura;2015;48,55;zł
3180000000;edukacja;1998;;zł
3180000000;edukacja;1999;6,12;zł
3180000000;edukacja;2000;6,6;zł
3180000000;edukacja;2001;7,19;zł
3180000000;edukacja;2002;8,48;zł
3180000000;edukacja;2003;7,73;zł
3180000000;edukacja;2004;7,09;zł
3180000000;edukacja;2005;5,73;zł
3180000000;edukacja;2006;6,57;zł
3180000000;edukacja;2007;5,98;zł
3180000000;edukacja;2008;8,05;zł
3180000000;edukacja;2009;7,6;zł
3180000000;edukacja;2010;8,51;zł
3180000000;edukacja;2011;10,48;zł
3180000000;edukacja;2012;8,15;zł
3180000000;edukacja;2013;6,56;zł
3180000000;edukacja;2014;6,92;zł
3180000000;edukacja;2015;6,09;zł
3180000000;restauracje i hotele;1998;;zł
3180000000;restauracje i hotele;1999;4,38;zł
3180000000;restauracje i hotele;2000;4,39;zł
3180000000;restauracje i hotele;2001;4,34;zł
3180000000;restauracje i hotele;2002;4,45;zł
3180000000;restauracje i hotele;2003;6,09;zł
3180000000;restauracje i hotele;2004;8,22;zł
3180000000;restauracje i hotele;2005;8,85;zł
3180000000;restauracje i hotele;2006;9,67;zł
3180000000;restauracje i hotele;2007;8,66;zł
3180000000;restauracje i hotele;2008;9,59;zł
3180000000;restauracje i hotele;2009;13,36;zł
3180000000;restauracje i hotele;2010;11,95;zł
3180000000;restauracje i hotele;2011;17,36;zł
3180000000;restauracje i hotele;2012;16,12;zł
3180000000;restauracje i hotele;2013;18,63;zł
3180000000;restauracje i hotele;2014;27,24;zł
3180000000;restauracje i hotele;2015;26,84;zł
3180000000;pozostałe wydatki na towary i usługi;1998;;zł
3180000000;pozostałe wydatki na towary i usługi;1999;23,54;zł
3180000000;pozostałe wydatki na towary i usługi;2000;24,24;zł
3180000000;pozostałe wydatki na towary i usługi;2001;26,77;zł
3180000000;pozostałe wydatki na towary i usługi;2002;26,59;zł
3180000000;pozostałe wydatki na towary i usługi;2003;29,3;zł
3180000000;pozostałe wydatki na towary i usługi;2004;28,52;zł
3180000000;pozostałe wydatki na towary i usługi;2005;29,19;zł
3180000000;pozostałe wydatki na towary i usługi;2006;28,47;zł
3180000000;pozostałe wydatki na towary i usługi;2007;32,96;zł
3180000000;pozostałe wydatki na towary i usługi;2008;40,59;zł
3180000000;pozostałe wydatki na towary i usługi;2009;40,79;zł
3180000000;pozostałe wydatki na towary i usługi;2010;43,54;zł
3180000000;pozostałe wydatki na towary i usługi;2011;45,72;zł
3180000000;pozostałe wydatki na towary i usługi;2012;41,61;zł
3180000000;pozostałe wydatki na towary i usługi;2013;47,66;zł
3180000000;pozostałe wydatki na towary i usługi;2014;49,15;zł
3180000000;pozostałe wydatki na towary i usługi;2015;53,09;zł
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1998;;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1999;;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2000;;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2001;;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2002;;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2003;30,2;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2004;30,7;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2005;30,5;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2006;29,4;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2007;29,8;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2008;28,6;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2009;28,2;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2010;27,8;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2011;27,9;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2012;28,8;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2013;27,9;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2014;27,3;%
3180000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2015;26,5;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1998;;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1999;;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2000;;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2001;;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2002;;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2003;18,4;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2004;18,6;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2005;18,6;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2006;18,2;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2007;16,8;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2008;16,9;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2009;17,9;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2010;17,5;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2011;18,7;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2012;19,6;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2013;19,2;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2014;17,9;%
3180000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2015;18,5;%
3200000000;ogółem;1998;462,82;zł
3200000000;ogółem;1999;483,63;zł
3200000000;ogółem;2000;536,22;zł
3200000000;ogółem;2001;576,59;zł
3200000000;ogółem;2002;590,55;zł
