Kod;Zakres przedmiotowy;Rok;Wartosc;Jednostka miary;Typy szkół
3060000000;jednostki zamiejscowe;2010;1;ob.;wyższe szkoły techniczne
3060000000;jednostki zamiejscowe;2011;1;ob.;wyższe szkoły techniczne
3060000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły techniczne
3060000000;jednostki zamiejscowe;2013;1;ob.;wyższe szkoły techniczne
3060000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły techniczne
3060000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły techniczne
3060000000;studenci;2010;10383;osoba;wyższe szkoły techniczne
3060000000;studenci;2011;10323;osoba;wyższe szkoły techniczne
3060000000;studenci;2012;10943;osoba;wyższe szkoły techniczne
3060000000;studenci;2013;10788;osoba;wyższe szkoły techniczne
3060000000;studenci;2014;10456;osoba;wyższe szkoły techniczne
3060000000;studenci;2015;10193;osoba;wyższe szkoły techniczne
3060000000;absolwenci;2010;1642;osoba;wyższe szkoły techniczne
3060000000;absolwenci;2011;2186;osoba;wyższe szkoły techniczne
3060000000;absolwenci;2012;2277;osoba;wyższe szkoły techniczne
3060000000;absolwenci;2013;2558;osoba;wyższe szkoły techniczne
3060000000;absolwenci;2014;2569;osoba;wyższe szkoły techniczne
3060000000;absolwenci;2015;2563;osoba;wyższe szkoły techniczne
3060000000;ogółem;2010;1;ob.;wyższe szkoły rolnicze
3060000000;ogółem;2011;1;ob.;wyższe szkoły rolnicze
3060000000;ogółem;2012;1;ob.;wyższe szkoły rolnicze
3060000000;ogółem;2013;1;ob.;wyższe szkoły rolnicze
3060000000;ogółem;2014;1;ob.;wyższe szkoły rolnicze
3060000000;ogółem;2015;1;ob.;wyższe szkoły rolnicze
3060000000;jednostki zamiejscowe;2010;2;ob.;wyższe szkoły rolnicze
3060000000;jednostki zamiejscowe;2011;2;ob.;wyższe szkoły rolnicze
3060000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły rolnicze
3060000000;jednostki zamiejscowe;2013;1;ob.;wyższe szkoły rolnicze
3060000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły rolnicze
3060000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły rolnicze
3060000000;studenci;2010;10835;osoba;wyższe szkoły rolnicze
3060000000;studenci;2011;10769;osoba;wyższe szkoły rolnicze
3060000000;studenci;2012;10075;osoba;wyższe szkoły rolnicze
3060000000;studenci;2013;9560;osoba;wyższe szkoły rolnicze
3060000000;studenci;2014;9103;osoba;wyższe szkoły rolnicze
3060000000;studenci;2015;8682;osoba;wyższe szkoły rolnicze
3060000000;absolwenci;2010;3262;osoba;wyższe szkoły rolnicze
3060000000;absolwenci;2011;3104;osoba;wyższe szkoły rolnicze
3060000000;absolwenci;2012;2767;osoba;wyższe szkoły rolnicze
3060000000;absolwenci;2013;2754;osoba;wyższe szkoły rolnicze
3060000000;absolwenci;2014;2685;osoba;wyższe szkoły rolnicze
3060000000;absolwenci;2015;2467;osoba;wyższe szkoły rolnicze
3060000000;ogółem;2010;1;ob.;wyższe szkoły ekonomiczne
3060000000;ogółem;2011;1;ob.;wyższe szkoły ekonomiczne
3060000000;ogółem;2012;1;ob.;wyższe szkoły ekonomiczne
3060000000;ogółem;2013;1;ob.;wyższe szkoły ekonomiczne
3060000000;ogółem;2014;1;ob.;wyższe szkoły ekonomiczne
3060000000;ogółem;2015;1;ob.;wyższe szkoły ekonomiczne
3060000000;jednostki zamiejscowe;2010;3;ob.;wyższe szkoły ekonomiczne
3060000000;jednostki zamiejscowe;2011;1;ob.;wyższe szkoły ekonomiczne
3060000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły ekonomiczne
3060000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły ekonomiczne
3060000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły ekonomiczne
3060000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły ekonomiczne
3060000000;studenci;2010;2534;osoba;wyższe szkoły ekonomiczne
3060000000;studenci;2011;1917;osoba;wyższe szkoły ekonomiczne
3060000000;studenci;2012;1880;osoba;wyższe szkoły ekonomiczne
3060000000;studenci;2013;1319;osoba;wyższe szkoły ekonomiczne
3060000000;studenci;2014;888;osoba;wyższe szkoły ekonomiczne
3060000000;studenci;2015;450;osoba;wyższe szkoły ekonomiczne
3060000000;absolwenci;2010;659;osoba;wyższe szkoły ekonomiczne
3060000000;absolwenci;2011;1088;osoba;wyższe szkoły ekonomiczne
3060000000;absolwenci;2012;634;osoba;wyższe szkoły ekonomiczne
3060000000;absolwenci;2013;812;osoba;wyższe szkoły ekonomiczne
3060000000;absolwenci;2014;550;osoba;wyższe szkoły ekonomiczne
3060000000;absolwenci;2015;469;osoba;wyższe szkoły ekonomiczne
3060000000;ogółem;2010;1;ob.;wyższe szkoły pedagogiczne
3060000000;ogółem;2011;1;ob.;wyższe szkoły pedagogiczne
3060000000;ogółem;2012;1;ob.;wyższe szkoły pedagogiczne
3060000000;ogółem;2013;1;ob.;wyższe szkoły pedagogiczne
3060000000;ogółem;2014;1;ob.;wyższe szkoły pedagogiczne
3060000000;ogółem;2015;1;ob.;wyższe szkoły pedagogiczne
3060000000;jednostki zamiejscowe;2010;1;ob.;wyższe szkoły pedagogiczne
3060000000;jednostki zamiejscowe;2011;1;ob.;wyższe szkoły pedagogiczne
3060000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły pedagogiczne
3060000000;jednostki zamiejscowe;2013;1;ob.;wyższe szkoły pedagogiczne
3060000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły pedagogiczne
3060000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły pedagogiczne
3060000000;studenci;2010;1375;osoba;wyższe szkoły pedagogiczne
3060000000;studenci;2011;929;osoba;wyższe szkoły pedagogiczne
3060000000;studenci;2012;631;osoba;wyższe szkoły pedagogiczne
3060000000;studenci;2013;367;osoba;wyższe szkoły pedagogiczne
3060000000;studenci;2014;271;osoba;wyższe szkoły pedagogiczne
3060000000;studenci;2015;214;osoba;wyższe szkoły pedagogiczne
3060000000;absolwenci;2010;457;osoba;wyższe szkoły pedagogiczne
3060000000;absolwenci;2011;448;osoba;wyższe szkoły pedagogiczne
3060000000;absolwenci;2012;350;osoba;wyższe szkoły pedagogiczne
3060000000;absolwenci;2013;351;osoba;wyższe szkoły pedagogiczne
3060000000;absolwenci;2014;152;osoba;wyższe szkoły pedagogiczne
3060000000;absolwenci;2015;80;osoba;wyższe szkoły pedagogiczne
3060000000;ogółem;2010;0;ob.;wyższe szkoły morskie
3060000000;ogółem;2011;0;ob.;wyższe szkoły morskie
3060000000;ogółem;2012;0;ob.;wyższe szkoły morskie
3060000000;ogółem;2013;0;ob.;wyższe szkoły morskie
3060000000;ogółem;2014;0;ob.;wyższe szkoły morskie
3060000000;ogółem;2015;0;ob.;wyższe szkoły morskie
3060000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły morskie
3060000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły morskie
3060000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły morskie
3060000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły morskie
3060000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły morskie
3060000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły morskie
3060000000;studenci;2010;0;osoba;wyższe szkoły morskie
3060000000;studenci;2011;0;osoba;wyższe szkoły morskie
3060000000;studenci;2012;0;osoba;wyższe szkoły morskie
3060000000;studenci;2013;0;osoba;wyższe szkoły morskie
3060000000;studenci;2014;0;osoba;wyższe szkoły morskie
3060000000;studenci;2015;0;osoba;wyższe szkoły morskie
3060000000;absolwenci;2010;0;osoba;wyższe szkoły morskie
3060000000;absolwenci;2011;0;osoba;wyższe szkoły morskie
3060000000;absolwenci;2012;0;osoba;wyższe szkoły morskie
3060000000;absolwenci;2013;0;osoba;wyższe szkoły morskie
3060000000;absolwenci;2014;0;osoba;wyższe szkoły morskie
3060000000;absolwenci;2015;0;osoba;wyższe szkoły morskie
3060000000;ogółem;2010;1;ob.;uniwersytety medyczne
3060000000;ogółem;2011;1;ob.;uniwersytety medyczne
3060000000;ogółem;2012;1;ob.;uniwersytety medyczne
3060000000;ogółem;2013;1;ob.;uniwersytety medyczne
3060000000;ogółem;2014;1;ob.;uniwersytety medyczne
3060000000;ogółem;2015;1;ob.;uniwersytety medyczne
3060000000;jednostki zamiejscowe;2010;0;ob.;uniwersytety medyczne
3060000000;jednostki zamiejscowe;2011;0;ob.;uniwersytety medyczne
3060000000;jednostki zamiejscowe;2012;0;ob.;uniwersytety medyczne
3060000000;jednostki zamiejscowe;2013;0;ob.;uniwersytety medyczne
3060000000;jednostki zamiejscowe;2014;0;ob.;uniwersytety medyczne
3060000000;jednostki zamiejscowe;2015;0;ob.;uniwersytety medyczne
3060000000;studenci;2010;7257;osoba;uniwersytety medyczne
3060000000;studenci;2011;7358;osoba;uniwersytety medyczne
3060000000;studenci;2012;7312;osoba;uniwersytety medyczne
3060000000;studenci;2013;7051;osoba;uniwersytety medyczne
3060000000;studenci;2014;6886;osoba;uniwersytety medyczne
3060000000;studenci;2015;6696;osoba;uniwersytety medyczne
3060000000;absolwenci;2010;1448;osoba;uniwersytety medyczne
3060000000;absolwenci;2011;1603;osoba;uniwersytety medyczne
3060000000;absolwenci;2012;1545;osoba;uniwersytety medyczne
3060000000;absolwenci;2013;1731;osoba;uniwersytety medyczne
3060000000;absolwenci;2014;1681;osoba;uniwersytety medyczne
3060000000;absolwenci;2015;1545;osoba;uniwersytety medyczne
3060000000;ogółem;2010;0;ob.;akademie wychowania fizycznego
3060000000;ogółem;2011;0;ob.;akademie wychowania fizycznego
3060000000;ogółem;2012;0;ob.;akademie wychowania fizycznego
3060000000;ogółem;2013;0;ob.;akademie wychowania fizycznego
3060000000;ogółem;2014;0;ob.;akademie wychowania fizycznego
3060000000;ogółem;2015;0;ob.;akademie wychowania fizycznego
3060000000;jednostki zamiejscowe;2010;1;ob.;akademie wychowania fizycznego
3060000000;jednostki zamiejscowe;2011;1;ob.;akademie wychowania fizycznego
3060000000;jednostki zamiejscowe;2012;1;ob.;akademie wychowania fizycznego
3060000000;jednostki zamiejscowe;2013;1;ob.;akademie wychowania fizycznego
3060000000;jednostki zamiejscowe;2014;1;ob.;akademie wychowania fizycznego
3060000000;jednostki zamiejscowe;2015;1;ob.;akademie wychowania fizycznego
3060000000;studenci;2010;2484;osoba;akademie wychowania fizycznego
3060000000;studenci;2011;2354;osoba;akademie wychowania fizycznego
3060000000;studenci;2012;2240;osoba;akademie wychowania fizycznego
3060000000;studenci;2013;2073;osoba;akademie wychowania fizycznego
3060000000;studenci;2014;1844;osoba;akademie wychowania fizycznego
3060000000;studenci;2015;1639;osoba;akademie wychowania fizycznego
3060000000;absolwenci;2010;819;osoba;akademie wychowania fizycznego
3060000000;absolwenci;2011;853;osoba;akademie wychowania fizycznego
3060000000;absolwenci;2012;740;osoba;akademie wychowania fizycznego
3060000000;absolwenci;2013;633;osoba;akademie wychowania fizycznego
3060000000;absolwenci;2014;626;osoba;akademie wychowania fizycznego
3060000000;absolwenci;2015;470;osoba;akademie wychowania fizycznego
3060000000;ogółem;2010;0;ob.;wyższe szkoły artystyczne
3060000000;ogółem;2011;0;ob.;wyższe szkoły artystyczne
3060000000;ogółem;2012;0;ob.;wyższe szkoły artystyczne
3060000000;ogółem;2013;0;ob.;wyższe szkoły artystyczne
3060000000;ogółem;2014;0;ob.;wyższe szkoły artystyczne
3060000000;ogółem;2015;0;ob.;wyższe szkoły artystyczne
3060000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły artystyczne
3060000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły artystyczne
3060000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły artystyczne
3060000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły artystyczne
3060000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły artystyczne
3060000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły artystyczne
3060000000;studenci;2010;0;osoba;wyższe szkoły artystyczne
3060000000;studenci;2011;0;osoba;wyższe szkoły artystyczne
3060000000;studenci;2012;0;osoba;wyższe szkoły artystyczne
3060000000;studenci;2013;0;osoba;wyższe szkoły artystyczne
3060000000;studenci;2014;0;osoba;wyższe szkoły artystyczne
3060000000;studenci;2015;0;osoba;wyższe szkoły artystyczne
3060000000;absolwenci;2010;0;osoba;wyższe szkoły artystyczne
3060000000;absolwenci;2011;0;osoba;wyższe szkoły artystyczne
3060000000;absolwenci;2012;0;osoba;wyższe szkoły artystyczne
3060000000;absolwenci;2013;0;osoba;wyższe szkoły artystyczne
3060000000;absolwenci;2014;0;osoba;wyższe szkoły artystyczne
3060000000;absolwenci;2015;0;osoba;wyższe szkoły artystyczne
3060000000;ogółem;2010;0;ob.;wyższe szkoły teologiczne
3060000000;ogółem;2011;0;ob.;wyższe szkoły teologiczne
3060000000;ogółem;2012;0;ob.;wyższe szkoły teologiczne
3060000000;ogółem;2013;0;ob.;wyższe szkoły teologiczne
3060000000;ogółem;2014;0;ob.;wyższe szkoły teologiczne
3060000000;ogółem;2015;0;ob.;wyższe szkoły teologiczne
3060000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły teologiczne
3060000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły teologiczne
3060000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły teologiczne
3060000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły teologiczne
3060000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły teologiczne
3060000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły teologiczne
3060000000;studenci;2010;0;osoba;wyższe szkoły teologiczne
3060000000;studenci;2011;0;osoba;wyższe szkoły teologiczne
3060000000;studenci;2012;0;osoba;wyższe szkoły teologiczne
3060000000;studenci;2013;0;osoba;wyższe szkoły teologiczne
3060000000;studenci;2014;0;osoba;wyższe szkoły teologiczne
3060000000;studenci;2015;0;osoba;wyższe szkoły teologiczne
3060000000;absolwenci;2010;0;osoba;wyższe szkoły teologiczne
3060000000;absolwenci;2011;0;osoba;wyższe szkoły teologiczne
3060000000;absolwenci;2012;0;osoba;wyższe szkoły teologiczne
3060000000;absolwenci;2013;0;osoba;wyższe szkoły teologiczne
3060000000;absolwenci;2014;0;osoba;wyższe szkoły teologiczne
3060000000;absolwenci;2015;0;osoba;wyższe szkoły teologiczne
3060000000;ogółem;2010;11;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;ogółem;2011;11;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;ogółem;2012;11;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;ogółem;2013;11;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;ogółem;2014;10;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;ogółem;2015;10;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;jednostki zamiejscowe;2010;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;jednostki zamiejscowe;2011;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;jednostki zamiejscowe;2012;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;jednostki zamiejscowe;2013;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;jednostki zamiejscowe;2014;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;jednostki zamiejscowe;2015;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;studenci;2010;25399;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;studenci;2011;23633;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;studenci;2012;21432;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;studenci;2013;19042;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;studenci;2014;17393;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;studenci;2015;15720;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;absolwenci;2010;6716;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;absolwenci;2011;7384;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;absolwenci;2012;7216;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;absolwenci;2013;6510;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;absolwenci;2014;5277;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;absolwenci;2015;5050;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
3060000000;ogółem;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;ogółem;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;ogółem;2012;1;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;ogółem;2013;1;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;ogółem;2014;1;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;ogółem;2015;1;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;jednostki zamiejscowe;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;jednostki zamiejscowe;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;jednostki zamiejscowe;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;jednostki zamiejscowe;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;jednostki zamiejscowe;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;jednostki zamiejscowe;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;studenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;studenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;studenci;2012;1545;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;studenci;2013;1756;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;studenci;2014;1943;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;studenci;2015;2136;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;absolwenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;absolwenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;absolwenci;2012;210;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;absolwenci;2013;371;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;absolwenci;2014;462;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3060000000;absolwenci;2015;524;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
3180000000;ogółem;2010;15;ob.;szkoły wyższe ogółem
3180000000;ogółem;2011;16;ob.;szkoły wyższe ogółem
3180000000;ogółem;2012;15;ob.;szkoły wyższe ogółem
3180000000;ogółem;2013;15;ob.;szkoły wyższe ogółem
3180000000;ogółem;2014;14;ob.;szkoły wyższe ogółem
3180000000;ogółem;2015;14;ob.;szkoły wyższe ogółem
3180000000;jednostki zamiejscowe;2010;15;ob.;szkoły wyższe ogółem
3180000000;jednostki zamiejscowe;2011;16;ob.;szkoły wyższe ogółem
3180000000;jednostki zamiejscowe;2012;14;ob.;szkoły wyższe ogółem
3180000000;jednostki zamiejscowe;2013;16;ob.;szkoły wyższe ogółem
3180000000;jednostki zamiejscowe;2014;17;ob.;szkoły wyższe ogółem
3180000000;jednostki zamiejscowe;2015;14;ob.;szkoły wyższe ogółem
3180000000;studenci;2010;73336;osoba;szkoły wyższe ogółem
3180000000;studenci;2011;70933;osoba;szkoły wyższe ogółem
