Kod;Wyszczególnienie;Rok;Wartosc;Jednostka miary
6220000000;o charakterze gospodarczym;2007;13388;-
6220000000;o charakterze gospodarczym;2008;15367;-
6220000000;o charakterze gospodarczym;2009;26185;-
6220000000;o charakterze gospodarczym;2010;17457;-
6220000000;o charakterze gospodarczym;2011;15794;-
6220000000;o charakterze gospodarczym;2012;7027;-
6220000000;o charakterze gospodarczym;2013;13549;-
6220000000;o charakterze gospodarczym;2014;10602;-
6220000000;o charakterze gospodarczym;2015;9520;-
6220000000;przeciwko życiu i zdrowiu;2002;2085;-
6220000000;przeciwko życiu i zdrowiu;2003;1851;-
6220000000;przeciwko życiu i zdrowiu;2004;2072;-
6220000000;przeciwko życiu i zdrowiu;2005;2099;-
6220000000;przeciwko życiu i zdrowiu;2006;1979;-
6220000000;przeciwko życiu i zdrowiu;2007;1980;-
6220000000;przeciwko życiu i zdrowiu;2008;1970;-
6220000000;przeciwko życiu i zdrowiu;2009;2437;-
6220000000;przeciwko życiu i zdrowiu;2010;2445;-
6220000000;przeciwko życiu i zdrowiu;2011;1881;-
6220000000;przeciwko życiu i zdrowiu;2012;2015;-
6220000000;przeciwko życiu i zdrowiu;2013;1696;-
6220000000;przeciwko życiu i zdrowiu;2014;1197;-
6220000000;przeciwko życiu i zdrowiu;2015;1063;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;3019;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;2963;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;3214;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;3165;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;3413;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;2692;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;2429;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;3511;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;2419;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;1901;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;2123;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;2412;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;2198;-
6220000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;1685;-
6220000000;przeciwko rodzinie i opiece;2002;2726;-
6220000000;przeciwko rodzinie i opiece;2003;2141;-
6220000000;przeciwko rodzinie i opiece;2004;1899;-
6220000000;przeciwko rodzinie i opiece;2005;1649;-
6220000000;przeciwko rodzinie i opiece;2006;1606;-
6220000000;przeciwko rodzinie i opiece;2007;1588;-
6220000000;przeciwko rodzinie i opiece;2008;1598;-
6220000000;przeciwko rodzinie i opiece;2009;1723;-
6220000000;przeciwko rodzinie i opiece;2010;1555;-
6220000000;przeciwko rodzinie i opiece;2011;1524;-
6220000000;przeciwko rodzinie i opiece;2012;1436;-
6220000000;przeciwko rodzinie i opiece;2013;1881;-
6220000000;przeciwko rodzinie i opiece;2014;2074;-
6220000000;przeciwko rodzinie i opiece;2015;1570;-
6220000000;przeciwko mieniu;2002;66047;-
6220000000;przeciwko mieniu;2003;77000;-
6220000000;przeciwko mieniu;2004;69929;-
6220000000;przeciwko mieniu;2005;63251;-
6220000000;przeciwko mieniu;2006;49907;-
6220000000;przeciwko mieniu;2007;42756;-
6220000000;przeciwko mieniu;2008;43450;-
6220000000;przeciwko mieniu;2009;46273;-
6220000000;przeciwko mieniu;2010;48491;-
6220000000;przeciwko mieniu;2011;43433;-
6220000000;przeciwko mieniu;2012;38395;-
6220000000;przeciwko mieniu;2013;38726;-
6220000000;przeciwko mieniu;2014;32681;-
6220000000;przeciwko mieniu;2015;29124;-
6220000000;drogowe;2002;7066;-
6220000000;drogowe;2003;8891;-
6220000000;drogowe;2004;9448;-
6220000000;drogowe;2005;10957;-
6220000000;drogowe;2006;10286;-
6220000000;drogowe;2007;8907;-
6220000000;drogowe;2008;9077;-
6220000000;drogowe;2009;8341;-
6220000000;drogowe;2010;8397;-
6220000000;drogowe;2011;8117;-
6220000000;drogowe;2012;7755;-
6220000000;drogowe;2013;6414;-
6220000000;drogowe;2014;4320;-
6220000000;drogowe;2015;4133;-
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;55,5;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;53,3;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;55,5;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;56,9;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;61,5;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;62,4;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;63,6;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;71,5;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;70,6;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;65,4;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;60,2;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;63;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;62,2;%
6220000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;59,1;%
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;45,33;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;40,97;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;33,67;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;33,94;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;40,79;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;36,05;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;32,68;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;27,68;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;28,7;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;23,81;-
6220000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
6280000000;ogółem;2002;58604;-
6280000000;ogółem;2003;55970;-
6280000000;ogółem;2004;53476;-
6280000000;ogółem;2005;50234;-
6280000000;ogółem;2006;48926;-
6280000000;ogółem;2007;44876;-
6280000000;ogółem;2008;39364;-
6280000000;ogółem;2009;38841;-
6280000000;ogółem;2010;37666;-
6280000000;ogółem;2011;39193;-
6280000000;ogółem;2012;37375;-
6280000000;ogółem;2013;32988;-
6280000000;ogółem;2014;30467;-
6280000000;ogółem;2015;27120;-
6280000000;ogółem, Polska = 100;2002;;%
6280000000;ogółem, Polska = 100;2003;;%
6280000000;ogółem, Polska = 100;2004;;%
6280000000;ogółem, Polska = 100;2005;3,6;%
6280000000;ogółem, Polska = 100;2006;3,8;%
6280000000;ogółem, Polska = 100;2007;3,9;%
6280000000;ogółem, Polska = 100;2008;3,6;%
6280000000;ogółem, Polska = 100;2009;3,4;%
6280000000;ogółem, Polska = 100;2010;3,3;%
6280000000;ogółem, Polska = 100;2011;3,4;%
6280000000;ogółem, Polska = 100;2012;3,3;%
6280000000;ogółem, Polska = 100;2013;3,1;%
6280000000;ogółem, Polska = 100;2014;3,5;%
6280000000;ogółem, Polska = 100;2015;3,4;%
6280000000;o charakterze kryminalnym;2002;;-
6280000000;o charakterze kryminalnym;2003;;-
6280000000;o charakterze kryminalnym;2004;;-
6280000000;o charakterze kryminalnym;2005;;-
6280000000;o charakterze kryminalnym;2006;;-
6280000000;o charakterze kryminalnym;2007;27183;-
6280000000;o charakterze kryminalnym;2008;25256;-
6280000000;o charakterze kryminalnym;2009;25482;-
6280000000;o charakterze kryminalnym;2010;26275;-
6280000000;o charakterze kryminalnym;2011;26618;-
6280000000;o charakterze kryminalnym;2012;26431;-
6280000000;o charakterze kryminalnym;2013;23734;-
6280000000;o charakterze kryminalnym;2014;20818;-
6280000000;o charakterze kryminalnym;2015;18899;-
6280000000;o charakterze gospodarczym;2002;;-
6280000000;o charakterze gospodarczym;2003;;-
6280000000;o charakterze gospodarczym;2004;;-
6280000000;o charakterze gospodarczym;2005;;-
6280000000;o charakterze gospodarczym;2006;;-
6280000000;o charakterze gospodarczym;2007;7516;-
6280000000;o charakterze gospodarczym;2008;4853;-
6280000000;o charakterze gospodarczym;2009;4943;-
6280000000;o charakterze gospodarczym;2010;3799;-
6280000000;o charakterze gospodarczym;2011;4465;-
6280000000;o charakterze gospodarczym;2012;3828;-
6280000000;o charakterze gospodarczym;2013;3188;-
6280000000;o charakterze gospodarczym;2014;4849;-
6280000000;o charakterze gospodarczym;2015;4020;-
6280000000;przeciwko życiu i zdrowiu;2002;1835;-
6280000000;przeciwko życiu i zdrowiu;2003;1709;-
6280000000;przeciwko życiu i zdrowiu;2004;1750;-
6280000000;przeciwko życiu i zdrowiu;2005;1718;-
6280000000;przeciwko życiu i zdrowiu;2006;1732;-
6280000000;przeciwko życiu i zdrowiu;2007;1573;-
6280000000;przeciwko życiu i zdrowiu;2008;1583;-
6280000000;przeciwko życiu i zdrowiu;2009;1506;-
6280000000;przeciwko życiu i zdrowiu;2010;1415;-
6280000000;przeciwko życiu i zdrowiu;2011;1471;-
6280000000;przeciwko życiu i zdrowiu;2012;1415;-
6280000000;przeciwko życiu i zdrowiu;2013;1214;-
6280000000;przeciwko życiu i zdrowiu;2014;813;-
6280000000;przeciwko życiu i zdrowiu;2015;819;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;2585;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;2639;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;2341;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;2214;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;2122;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;1934;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;1731;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;1498;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;1493;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;1592;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;1517;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;1379;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;1360;-
6280000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;1208;-
6280000000;przeciwko rodzinie i opiece;2002;2231;-
6280000000;przeciwko rodzinie i opiece;2003;2280;-
6280000000;przeciwko rodzinie i opiece;2004;2245;-
6280000000;przeciwko rodzinie i opiece;2005;1739;-
6280000000;przeciwko rodzinie i opiece;2006;2000;-
6280000000;przeciwko rodzinie i opiece;2007;1671;-
6280000000;przeciwko rodzinie i opiece;2008;1548;-
6280000000;przeciwko rodzinie i opiece;2009;1805;-
6280000000;przeciwko rodzinie i opiece;2010;1503;-
6280000000;przeciwko rodzinie i opiece;2011;1485;-
6280000000;przeciwko rodzinie i opiece;2012;1277;-
6280000000;przeciwko rodzinie i opiece;2013;1327;-
6280000000;przeciwko rodzinie i opiece;2014;1470;-
6280000000;przeciwko rodzinie i opiece;2015;1244;-
6280000000;przeciwko mieniu;2002;31208;-
6280000000;przeciwko mieniu;2003;29067;-
6280000000;przeciwko mieniu;2004;28825;-
6280000000;przeciwko mieniu;2005;24701;-
6280000000;przeciwko mieniu;2006;23483;-
6280000000;przeciwko mieniu;2007;20053;-
6280000000;przeciwko mieniu;2008;18790;-
6280000000;przeciwko mieniu;2009;19794;-
6280000000;przeciwko mieniu;2010;20114;-
6280000000;przeciwko mieniu;2011;21109;-
6280000000;przeciwko mieniu;2012;20125;-
6280000000;przeciwko mieniu;2013;17819;-
6280000000;przeciwko mieniu;2014;16775;-
6280000000;przeciwko mieniu;2015;15144;-
6280000000;drogowe;2002;7769;-
6280000000;drogowe;2003;7790;-
6280000000;drogowe;2004;8060;-
6280000000;drogowe;2005;9177;-
6280000000;drogowe;2006;9235;-
6280000000;drogowe;2007;7968;-
6280000000;drogowe;2008;7381;-
6280000000;drogowe;2009;6575;-
6280000000;drogowe;2010;5894;-
6280000000;drogowe;2011;6423;-
6280000000;drogowe;2012;5744;-
6280000000;drogowe;2013;4953;-
6280000000;drogowe;2014;3667;-
6280000000;drogowe;2015;3062;-
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;68,7;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;68,4;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;66,4;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;70,5;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;72,9;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;75,5;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;73,6;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;71,6;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;71,6;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;72,1;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;71,8;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;67,5;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;68,4;%
6280000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;64,9;%
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;35,17;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;34,28;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;31,46;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;27,6;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;27,21;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;25,9;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;26,97;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;25,74;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;22,78;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;21,08;-
6280000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
