Kod;Zdawalność;Rok;Wartosc;Jednostka miary;Rodzaje egzaminów
6280000000;ogółem;2010;;%;w części humanistycznej język polski
6280000000;ogółem;2011;;%;w części humanistycznej język polski
6280000000;ogółem;2012;62;%;w części humanistycznej język polski
6280000000;ogółem;2013;59;%;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2012;95,38;-;w części humanistycznej język polski
6280000000;w stosunku do średniej krajowej;2013;95,16;-;w części humanistycznej język polski
6280000000;ogółem;2005;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2006;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2007;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2008;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2009;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2010;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2011;;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2012;58;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2013;56;%;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2012;95,08;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;w stosunku do średniej krajowej;2013;96,55;-;w części humanistycznej historia i wiedza o społeczeństwie
6280000000;ogółem;2005;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2006;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2007;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2008;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2009;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2010;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2011;;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2012;44;%;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2013;45;%;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2012;93,62;-;w części matematyczno-przyrodniczej matematyka
6280000000;w stosunku do średniej krajowej;2013;93,75;-;w części matematyczno-przyrodniczej matematyka
6280000000;ogółem;2005;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2006;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2007;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2008;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2009;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2010;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2011;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2012;48;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2013;57;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2012;96;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;w stosunku do średniej krajowej;2013;96,61;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
