Kod;Rodzaje chorób i zatruć;Rok;Wartosc;Jednostka miary
3180000000;szkarlatyna (płonnica);2011;581;osoba
3180000000;szkarlatyna (płonnica);2012;685;osoba
3180000000;szkarlatyna (płonnica);2013;582;osoba
3180000000;szkarlatyna (płonnica);2014;415;osoba
3180000000;szkarlatyna (płonnica);2015;640;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;43;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;52;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;50;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;61;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;43;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;37;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;68;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;49;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;43;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;32;osoba
3180000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;31;osoba
3180000000;wirusowe zapalenie opon mózgowych;2005;126;osoba
3180000000;wirusowe zapalenie opon mózgowych;2006;109;osoba
3180000000;wirusowe zapalenie opon mózgowych;2007;87;osoba
3180000000;wirusowe zapalenie opon mózgowych;2008;69;osoba
3180000000;wirusowe zapalenie opon mózgowych;2009;55;osoba
3180000000;wirusowe zapalenie opon mózgowych;2010;99;osoba
3180000000;wirusowe zapalenie opon mózgowych;2011;156;osoba
3180000000;wirusowe zapalenie opon mózgowych;2012;73;osoba
3180000000;wirusowe zapalenie opon mózgowych;2013;38;osoba
3180000000;wirusowe zapalenie opon mózgowych;2014;56;osoba
3180000000;wirusowe zapalenie opon mózgowych;2015;56;osoba
3180000000;wirusowe zapalenie mózgu;2005;48;osoba
3180000000;wirusowe zapalenie mózgu;2006;52;osoba
3180000000;wirusowe zapalenie mózgu;2007;44;osoba
3180000000;wirusowe zapalenie mózgu;2008;46;osoba
3180000000;wirusowe zapalenie mózgu;2009;46;osoba
3180000000;wirusowe zapalenie mózgu;2010;26;osoba
3180000000;wirusowe zapalenie mózgu;2011;29;osoba
3180000000;wirusowe zapalenie mózgu;2012;21;osoba
3180000000;wirusowe zapalenie mózgu;2013;23;osoba
3180000000;wirusowe zapalenie mózgu;2014;7;osoba
3180000000;wirusowe zapalenie mózgu;2015;10;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2005;1922;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2006;272;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2007;116;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2008;110;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2009;86;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2010;107;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2011;102;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2012;111;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2013;78;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2014;75;osoba
3180000000;zapalenie przyusznicy nagminne (świnka);2015;70;osoba
3180000000;włośnica;2005;0;osoba
3180000000;włośnica;2006;1;osoba
3180000000;włośnica;2007;0;osoba
3180000000;włośnica;2008;1;osoba
3180000000;włośnica;2009;0;osoba
3180000000;włośnica;2010;0;osoba
3180000000;włośnica;2011;0;osoba
3180000000;włośnica;2012;0;osoba
3180000000;włośnica;2013;0;osoba
3180000000;włośnica;2014;0;osoba
3180000000;włośnica;2015;0;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2005;13406;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2006;5042;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2007;8860;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2008;9236;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2009;47221;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2010;15936;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2011;46991;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2012;26376;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2013;71263;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2014;50849;osoba
3180000000;grypa i podejrzenia zachorowań na grypę;2015;56889;osoba
3180000000;szczepieni przeciw wściekliźnie;2005;704;osoba
3180000000;szczepieni przeciw wściekliźnie;2006;619;osoba
3180000000;szczepieni przeciw wściekliźnie;2007;542;osoba
3180000000;szczepieni przeciw wściekliźnie;2008;577;osoba
3180000000;szczepieni przeciw wściekliźnie;2009;488;osoba
3180000000;szczepieni przeciw wściekliźnie;2010;588;osoba
3180000000;szczepieni przeciw wściekliźnie;2011;822;osoba
3180000000;szczepieni przeciw wściekliźnie;2012;1071;osoba
3180000000;szczepieni przeciw wściekliźnie;2013;946;osoba
3180000000;szczepieni przeciw wściekliźnie;2014;823;osoba
3180000000;szczepieni przeciw wściekliźnie;2015;807;osoba
3200000000;tężec;2005;0;osoba
3200000000;tężec;2006;0;osoba
3200000000;tężec;2007;1;osoba
3200000000;tężec;2008;0;osoba
3200000000;tężec;2009;1;osoba
3200000000;tężec;2010;1;osoba
3200000000;tężec;2011;0;osoba
3200000000;tężec;2012;1;osoba
3200000000;tężec;2013;1;osoba
3200000000;tężec;2014;0;osoba
3200000000;tężec;2015;0;osoba
3200000000;krztusiec;2005;173;osoba
3200000000;krztusiec;2006;479;osoba
3200000000;krztusiec;2007;769;osoba
3200000000;krztusiec;2008;351;osoba
3200000000;krztusiec;2009;454;osoba
3200000000;krztusiec;2010;271;osoba
3200000000;krztusiec;2011;139;osoba
3200000000;krztusiec;2012;407;osoba
3200000000;krztusiec;2013;228;osoba
3200000000;krztusiec;2014;87;osoba
3200000000;krztusiec;2015;229;osoba
3200000000;odra;2005;0;osoba
3200000000;odra;2006;0;osoba
3200000000;odra;2007;0;osoba
3200000000;odra;2008;0;osoba
3200000000;odra;2009;0;osoba
3200000000;odra;2010;0;osoba
3200000000;odra;2011;0;osoba
3200000000;odra;2012;0;osoba
3200000000;odra;2013;0;osoba
3200000000;odra;2014;1;osoba
3200000000;odra;2015;1;osoba
3200000000;wirusowe zapalenie wątroby typu B;2005;31;osoba
3200000000;wirusowe zapalenie wątroby typu B;2006;27;osoba
3200000000;wirusowe zapalenie wątroby typu B;2007;21;osoba
3200000000;wirusowe zapalenie wątroby typu B;2008;17;osoba
3200000000;wirusowe zapalenie wątroby typu B;2009;20;osoba
3200000000;wirusowe zapalenie wątroby typu B;2010;13;osoba
3200000000;wirusowe zapalenie wątroby typu B;2011;76;osoba
3200000000;wirusowe zapalenie wątroby typu B;2012;88;osoba
3200000000;wirusowe zapalenie wątroby typu B;2013;42;osoba
3200000000;wirusowe zapalenie wątroby typu B;2014;77;osoba
3200000000;wirusowe zapalenie wątroby typu B;2015;116;osoba
3200000000;wirusowe zapalenie wątroby typu C;2005;28;osoba
3200000000;wirusowe zapalenie wątroby typu C;2006;29;osoba
3200000000;wirusowe zapalenie wątroby typu C;2007;30;osoba
3200000000;wirusowe zapalenie wątroby typu C;2008;27;osoba
3200000000;wirusowe zapalenie wątroby typu C;2009;18;osoba
3200000000;wirusowe zapalenie wątroby typu C;2010;30;osoba
3200000000;wirusowe zapalenie wątroby typu C;2011;98;osoba
3200000000;wirusowe zapalenie wątroby typu C;2012;66;osoba
3200000000;wirusowe zapalenie wątroby typu C;2013;37;osoba
3200000000;wirusowe zapalenie wątroby typu C;2014;61;osoba
3200000000;wirusowe zapalenie wątroby typu C;2015;113;osoba
3200000000;wirusowe zapalenie wątroby typu A;2005;3;osoba
3200000000;wirusowe zapalenie wątroby typu A;2006;4;osoba
3200000000;wirusowe zapalenie wątroby typu A;2007;0;osoba
3200000000;wirusowe zapalenie wątroby typu A;2008;7;osoba
3200000000;wirusowe zapalenie wątroby typu A;2009;17;osoba
3200000000;wirusowe zapalenie wątroby typu A;2010;3;osoba
3200000000;wirusowe zapalenie wątroby typu A;2011;0;osoba
3200000000;wirusowe zapalenie wątroby typu A;2012;1;osoba
3200000000;wirusowe zapalenie wątroby typu A;2013;0;osoba
3200000000;wirusowe zapalenie wątroby typu A;2014;0;osoba
3200000000;wirusowe zapalenie wątroby typu A;2015;1;osoba
3200000000;różyczka;2005;193;osoba
3200000000;różyczka;2006;300;osoba
3200000000;różyczka;2007;464;osoba
3200000000;różyczka;2008;826;osoba
3200000000;różyczka;2009;1622;osoba
3200000000;różyczka;2010;91;osoba
3200000000;różyczka;2011;91;osoba
3200000000;różyczka;2012;74;osoba
3200000000;różyczka;2013;628;osoba
3200000000;różyczka;2014;95;osoba
3200000000;różyczka;2015;53;osoba
3200000000;AIDS;2005;3;osoba
3200000000;AIDS;2006;6;osoba
3200000000;AIDS;2007;0;osoba
3200000000;AIDS;2008;7;osoba
3200000000;AIDS;2009;2;osoba
3200000000;AIDS;2010;2;osoba
3200000000;AIDS;2011;6;osoba
3200000000;AIDS;2012;4;osoba
3200000000;AIDS;2013;2;osoba
3200000000;AIDS;2014;5;osoba
3200000000;AIDS;2015;8;osoba
3200000000;salmonellozy;2005;562;osoba
3200000000;salmonellozy;2006;516;osoba
3200000000;salmonellozy;2007;482;osoba
3200000000;salmonellozy;2008;342;osoba
3200000000;salmonellozy;2009;340;osoba
3200000000;salmonellozy;2010;464;osoba
3200000000;salmonellozy;2011;248;osoba
3200000000;salmonellozy;2012;403;osoba
3200000000;salmonellozy;2013;308;osoba
3200000000;salmonellozy;2014;306;osoba
3200000000;salmonellozy;2015;263;osoba
3200000000;czerwonka bakteryjna;2005;0;osoba
3200000000;czerwonka bakteryjna;2006;0;osoba
3200000000;czerwonka bakteryjna;2007;19;osoba
3200000000;czerwonka bakteryjna;2008;0;osoba
3200000000;czerwonka bakteryjna;2009;1;osoba
3200000000;czerwonka bakteryjna;2010;1;osoba
3200000000;czerwonka bakteryjna;2011;0;osoba
3200000000;czerwonka bakteryjna;2012;0;osoba
3200000000;czerwonka bakteryjna;2013;0;osoba
3200000000;czerwonka bakteryjna;2014;3;osoba
3200000000;czerwonka bakteryjna;2015;0;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2005;321;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2006;281;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2007;125;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2008;104;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2009;35;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2010;70;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2011;35;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2012;44;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2013;31;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2014;38;osoba
3200000000;inne bakteryjne zatrucia pokarmowe;2015;26;osoba
3200000000;biegunki u dzieci do lat 2;2005;755;osoba
3200000000;biegunki u dzieci do lat 2;2006;815;osoba
3200000000;biegunki u dzieci do lat 2;2007;883;osoba
3200000000;biegunki u dzieci do lat 2;2008;1164;osoba
3200000000;biegunki u dzieci do lat 2;2009;1335;osoba
3200000000;biegunki u dzieci do lat 2;2010;1055;osoba
3200000000;biegunki u dzieci do lat 2;2011;1577;osoba
3200000000;biegunki u dzieci do lat 2;2012;1193;osoba
3200000000;biegunki u dzieci do lat 2;2013;1459;osoba
3200000000;biegunki u dzieci do lat 2;2014;1211;osoba
3200000000;biegunki u dzieci do lat 2;2015;1458;osoba
3200000000;szkarlatyna (płonnica);2005;180;osoba
3200000000;szkarlatyna (płonnica);2006;151;osoba
3200000000;szkarlatyna (płonnica);2007;314;osoba
3200000000;szkarlatyna (płonnica);2008;353;osoba
3200000000;szkarlatyna (płonnica);2009;244;osoba
3200000000;szkarlatyna (płonnica);2010;222;osoba
3200000000;szkarlatyna (płonnica);2011;414;osoba
3200000000;szkarlatyna (płonnica);2012;521;osoba
3200000000;szkarlatyna (płonnica);2013;642;osoba
3200000000;szkarlatyna (płonnica);2014;557;osoba
3200000000;szkarlatyna (płonnica);2015;413;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;46;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;30;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;27;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;12;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;24;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;35;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;29;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;30;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;38;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;21;osoba
3200000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;20;osoba
3200000000;wirusowe zapalenie opon mózgowych;2005;133;osoba
3200000000;wirusowe zapalenie opon mózgowych;2006;106;osoba
3200000000;wirusowe zapalenie opon mózgowych;2007;61;osoba
3200000000;wirusowe zapalenie opon mózgowych;2008;29;osoba
3200000000;wirusowe zapalenie opon mózgowych;2009;23;osoba
3200000000;wirusowe zapalenie opon mózgowych;2010;50;osoba
3200000000;wirusowe zapalenie opon mózgowych;2011;28;osoba
3200000000;wirusowe zapalenie opon mózgowych;2012;31;osoba
3200000000;wirusowe zapalenie opon mózgowych;2013;50;osoba
3200000000;wirusowe zapalenie opon mózgowych;2014;635;osoba
3200000000;wirusowe zapalenie opon mózgowych;2015;117;osoba
3200000000;wirusowe zapalenie mózgu;2005;104;osoba
3200000000;wirusowe zapalenie mózgu;2006;166;osoba
3200000000;wirusowe zapalenie mózgu;2007;105;osoba
3200000000;wirusowe zapalenie mózgu;2008;105;osoba
3200000000;wirusowe zapalenie mózgu;2009;144;osoba
3200000000;wirusowe zapalenie mózgu;2010;139;osoba
3200000000;wirusowe zapalenie mózgu;2011;93;osoba
3200000000;wirusowe zapalenie mózgu;2012;111;osoba
3200000000;wirusowe zapalenie mózgu;2013;120;osoba
3200000000;wirusowe zapalenie mózgu;2014;135;osoba
3200000000;wirusowe zapalenie mózgu;2015;87;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2005;951;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2006;512;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2007;98;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2008;97;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2009;103;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2010;96;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2011;82;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2012;84;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2013;67;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2014;59;osoba
3200000000;zapalenie przyusznicy nagminne (świnka);2015;70;osoba
3200000000;włośnica;2005;1;osoba
3200000000;włośnica;2006;3;osoba
3200000000;włośnica;2007;0;osoba
3200000000;włośnica;2008;0;osoba
3200000000;włośnica;2009;0;osoba
3200000000;włośnica;2010;7;osoba
3200000000;włośnica;2011;2;osoba
3200000000;włośnica;2012;0;osoba
3200000000;włośnica;2013;0;osoba
3200000000;włośnica;2014;0;osoba
3200000000;włośnica;2015;0;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2005;6995;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2006;8242;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2007;4581;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2008;3276;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2009;29483;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2010;18171;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2011;32813;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2012;36316;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2013;93981;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2014;64624;osoba
3200000000;grypa i podejrzenia zachorowań na grypę;2015;74062;osoba
3200000000;szczepieni przeciw wściekliźnie;2005;253;osoba
3200000000;szczepieni przeciw wściekliźnie;2006;261;osoba
3200000000;szczepieni przeciw wściekliźnie;2007;209;osoba
3200000000;szczepieni przeciw wściekliźnie;2008;245;osoba
3200000000;szczepieni przeciw wściekliźnie;2009;223;osoba
3200000000;szczepieni przeciw wściekliźnie;2010;221;osoba
3200000000;szczepieni przeciw wściekliźnie;2011;247;osoba
3200000000;szczepieni przeciw wściekliźnie;2012;227;osoba
3200000000;szczepieni przeciw wściekliźnie;2013;242;osoba
3200000000;szczepieni przeciw wściekliźnie;2014;289;osoba
3200000000;szczepieni przeciw wściekliźnie;2015;257;osoba
3260000000;tężec;2005;0;osoba
3260000000;tężec;2006;0;osoba
3260000000;tężec;2007;1;osoba
3260000000;tężec;2008;1;osoba
3260000000;tężec;2009;0;osoba
3260000000;tężec;2010;1;osoba
3260000000;tężec;2011;0;osoba
3260000000;tężec;2012;0;osoba
3260000000;tężec;2013;0;osoba
3260000000;tężec;2014;0;osoba
3260000000;tężec;2015;0;osoba
3260000000;krztusiec;2005;45;osoba
3260000000;krztusiec;2006;34;osoba
3260000000;krztusiec;2007;31;osoba
3260000000;krztusiec;2008;18;osoba
3260000000;krztusiec;2009;64;osoba
3260000000;krztusiec;2010;37;osoba
3260000000;krztusiec;2011;36;osoba
3260000000;krztusiec;2012;92;osoba
3260000000;krztusiec;2013;32;osoba
3260000000;krztusiec;2014;35;osoba
3260000000;krztusiec;2015;43;osoba
3260000000;odra;2005;0;osoba
3260000000;odra;2006;0;osoba
3260000000;odra;2007;0;osoba
3260000000;odra;2008;0;osoba
3260000000;odra;2009;0;osoba
3260000000;odra;2010;0;osoba
3260000000;odra;2011;1;osoba
3260000000;odra;2012;0;osoba
3260000000;odra;2013;0;osoba
3260000000;odra;2014;0;osoba
3260000000;odra;2015;0;osoba
3260000000;wirusowe zapalenie wątroby typu B;2005;102;osoba
3260000000;wirusowe zapalenie wątroby typu B;2006;70;osoba
3260000000;wirusowe zapalenie wątroby typu B;2007;65;osoba
3260000000;wirusowe zapalenie wątroby typu B;2008;71;osoba
3260000000;wirusowe zapalenie wątroby typu B;2009;76;osoba
3260000000;wirusowe zapalenie wątroby typu B;2010;48;osoba
3260000000;wirusowe zapalenie wątroby typu B;2011;71;osoba
3260000000;wirusowe zapalenie wątroby typu B;2012;78;osoba
3260000000;wirusowe zapalenie wątroby typu B;2013;44;osoba
3260000000;wirusowe zapalenie wątroby typu B;2014;35;osoba
3260000000;wirusowe zapalenie wątroby typu B;2015;53;osoba
3260000000;wirusowe zapalenie wątroby typu C;2005;202;osoba
3260000000;wirusowe zapalenie wątroby typu C;2006;207;osoba
3260000000;wirusowe zapalenie wątroby typu C;2007;174;osoba
3260000000;wirusowe zapalenie wątroby typu C;2008;159;osoba
3260000000;wirusowe zapalenie wątroby typu C;2009;149;osoba
3260000000;wirusowe zapalenie wątroby typu C;2010;77;osoba
3260000000;wirusowe zapalenie wątroby typu C;2011;97;osoba
3260000000;wirusowe zapalenie wątroby typu C;2012;90;osoba
3260000000;wirusowe zapalenie wątroby typu C;2013;74;osoba
3260000000;wirusowe zapalenie wątroby typu C;2014;101;osoba
3260000000;wirusowe zapalenie wątroby typu C;2015;145;osoba
3260000000;wirusowe zapalenie wątroby typu A;2005;1;osoba
3260000000;wirusowe zapalenie wątroby typu A;2006;0;osoba
3260000000;wirusowe zapalenie wątroby typu A;2007;0;osoba
3260000000;wirusowe zapalenie wątroby typu A;2008;3;osoba
3260000000;wirusowe zapalenie wątroby typu A;2009;5;osoba
3260000000;wirusowe zapalenie wątroby typu A;2010;1;osoba
3260000000;wirusowe zapalenie wątroby typu A;2011;0;osoba
3260000000;wirusowe zapalenie wątroby typu A;2012;0;osoba
3260000000;wirusowe zapalenie wątroby typu A;2013;1;osoba
3260000000;wirusowe zapalenie wątroby typu A;2014;0;osoba
3260000000;wirusowe zapalenie wątroby typu A;2015;0;osoba
3260000000;różyczka;2005;340;osoba
3260000000;różyczka;2006;905;osoba
3260000000;różyczka;2007;2419;osoba
3260000000;różyczka;2008;730;osoba
3260000000;różyczka;2009;410;osoba
3260000000;różyczka;2010;107;osoba
3260000000;różyczka;2011;99;osoba
3260000000;różyczka;2012;56;osoba
3260000000;różyczka;2013;814;osoba
3260000000;różyczka;2014;117;osoba
3260000000;różyczka;2015;53;osoba
3260000000;AIDS;2005;1;osoba
3260000000;AIDS;2006;3;osoba
3260000000;AIDS;2007;1;osoba
