Kod;Rodzaje dochodów;Rok;Wartosc;Jednostka miary
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;66,5;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;72,4;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;61,8;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;74,3;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;92,1;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;86,3;%
6280000000;ze świadczeń społecznych;1999;183,5;zł
6280000000;ze świadczeń społecznych;2000;170,66;zł
6280000000;ze świadczeń społecznych;2001;203,04;zł
6280000000;ze świadczeń społecznych;2002;217,54;zł
6280000000;ze świadczeń społecznych;2003;239,97;zł
6280000000;ze świadczeń społecznych;2004;232,26;zł
6280000000;ze świadczeń społecznych;2005;234,03;zł
6280000000;ze świadczeń społecznych;2006;259,4;zł
6280000000;ze świadczeń społecznych;2007;282,42;zł
6280000000;ze świadczeń społecznych;2008;277,7;zł
6280000000;ze świadczeń społecznych;2009;309,38;zł
6280000000;ze świadczeń społecznych;2010;334,33;zł
6280000000;ze świadczeń społecznych;2011;322,54;zł
6280000000;ze świadczeń społecznych;2012;345,9;zł
6280000000;ze świadczeń społecznych;2013;357,04;zł
6280000000;ze świadczeń społecznych;2014;399,38;zł
6280000000;ze świadczeń społecznych;2015;417,64;zł
6280000000;dochód do dyspozycji;1999;449,82;zł
6280000000;dochód do dyspozycji;2000;529,5;zł
6280000000;dochód do dyspozycji;2001;560,23;zł
6280000000;dochód do dyspozycji;2002;574,55;zł
6280000000;dochód do dyspozycji;2003;620,13;zł
6280000000;dochód do dyspozycji;2004;636,73;zł
6280000000;dochód do dyspozycji;2005;679,14;zł
6280000000;dochód do dyspozycji;2006;725,43;zł
6280000000;dochód do dyspozycji;2007;807,12;zł
6280000000;dochód do dyspozycji;2008;943,09;zł
6280000000;dochód do dyspozycji;2009;1042,17;zł
6280000000;dochód do dyspozycji;2010;1070,44;zł
6280000000;dochód do dyspozycji;2011;1063;zł
6280000000;dochód do dyspozycji;2012;1077,31;zł
6280000000;dochód do dyspozycji;2013;1077,92;zł
6280000000;dochód do dyspozycji;2014;1193,91;zł
6280000000;dochód do dyspozycji;2015;1240,51;zł
6280000000;ogółem, Polska = 100;1999;;%
6280000000;ogółem, Polska = 100;2000;;%
6280000000;ogółem, Polska = 100;2001;;%
6280000000;ogółem, Polska = 100;2002;;%
6280000000;ogółem, Polska = 100;2003;;%
6280000000;ogółem, Polska = 100;2004;;%
6280000000;ogółem, Polska = 100;2005;92,1;%
6280000000;ogółem, Polska = 100;2006;89,4;%
6280000000;ogółem, Polska = 100;2007;89,9;%
6280000000;ogółem, Polska = 100;2008;93,6;%
6280000000;ogółem, Polska = 100;2009;97,3;%
6280000000;ogółem, Polska = 100;2010;92,5;%
6280000000;ogółem, Polska = 100;2011;89,4;%
6280000000;ogółem, Polska = 100;2012;86,8;%
6280000000;ogółem, Polska = 100;2013;85,4;%
6280000000;ogółem, Polska = 100;2014;91,7;%
6280000000;ogółem, Polska = 100;2015;92,4;%
